mes,carrera,semestre,curso,actividades,año,fecha,periodo_academico,ciclo_lectivo,estudiante_id,profesor_id,monitor_id
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,AEB8D5B0F788,PROF_825D,MON_28AB
Septiembre,Mercadeo,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,5DD47ABFFA94,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,8DF975E2AAC1,PROF_825D,MON_28AB
Septiembre,Mercadeo,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,EB690343192A,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,DA90B9FCE944,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,38665CC70335,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,48BE250F7487,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,7DB91B170DBD,PROF_825D,MON_28AB
Septiembre,Administración De Empresas,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,92C3D79B9DCC,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,F9F9C3F97783,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,EFC73E394B1F,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,050D82C39B75,PROF_825D,MON_28AB
Septiembre,Negocios Internacionales,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,CD14334119C7,PROF_825D,MON_28AB
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,1741ED81254F,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,5CD3C93AC20A,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,7EE37C16AC6A,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,D609F627DF4A,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,4E9E3D3F070A,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,57E87B8569B8,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,CBB316CBBDA9,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,3B58B287E063,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,3813FEDC898C,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,CBA484F156DB,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,2D8F0BFBE741,PROF_AAE7,MON_39B9
Septiembre,Pregrado,0,Macroeconomía II,Simulador Econland,2025,2025-09-01,2,2025-2,BE17C473E047,PROF_AAE7,MON_39B9
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,609D2D74DD12,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,72CE53A3D2AC,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,C0151A4F5143,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,1CF38C69BFA3,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,FE7834CA1A3B,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,6531D9840F4E,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,068654895E03,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,73FDBE57F842,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,8FB66BAFBD82,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,8D3BCAA737AC,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,1862D11A5A94,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,58907B4223B9,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,4D33F75A4289,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,6E1B9449B97E,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,32A4B03EC8A3,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,999049B3E2CD,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,043DF34797E0,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,D928FB1915CB,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,445DB37D9672,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,B6D9A1D05CEC,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,5F8B2A73A6DF,PROF_5FE5,MON_8B96
Septiembre,Administración De Empresas,1,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,FE5FEA57BA07,PROF_5FE5,MON_8B96
Septiembre,Pregrado,2,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,CE7A3E13899D,PROF_B809,MON_21AF
Septiembre,Pregrado,2,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,74BE4B8EE01E,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,96B29F0F6106,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,B959464A95EC,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,E5F59FC6C34F,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,D577DB5E90FC,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,DDA4FF5DECA8,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,FEF6165C7063,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,5B1F905F0A99,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,3E7EEB78A8C3,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,2B967F1EA561,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,38C3EB36DD6C,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,03C184221C6E,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,AB81AD9E2371,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,1640FB743DEE,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,0BB22C03AE27,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,4E97C0F9ED7E,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,71524B23E632,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,54EBA6EEDCB9,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,D4177EBB2AF7,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,D067EDB8B6F5,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,5D3CD8257BE6,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,93C85E93DC55,PROF_B809,MON_21AF
Septiembre,Pregrado,0,Economía para un Mundo Mejor,Simulador Economía Circular,2025,2025-09-01,2,2025-2,553151CE230D,PROF_B809,MON_21AF
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,D25AB58367F9,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,554164C93062,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,9A8C1874036E,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,C645BDB770BB,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,432D583E43B5,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,8D5D49A7AA68,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,C40EDD238A3C,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,C23C0B1F322D,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,A8EFE979ED48,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,7B6C36175865,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,7CAB44EA4411,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,5B57B57380DD,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,2CBF105005FB,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,40D62A53E424,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,DD1DDF39A73F,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,D0F65CB6383E,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,C70149375536,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,10AE0FD54254,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,F4CBBD6A5377,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,3DCCE44D7D3F,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,119315BBD5C8,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,F300CEF3990C,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,2A0F7D5943D8,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,87228CA28A85,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,2FCECDC4123F,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,AAC48F51A119,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,C263A4772D4F,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,37D1422D9674,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,CA1176D0EE22,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Simulador Competencia Perfecta,2025,2025-10-01,2,2025-2,6463C4268503,PROF_D3AA,MON_D3AA
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,D25AB58367F9,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,554164C93062,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,9A8C1874036E,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,C645BDB770BB,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,432D583E43B5,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,EF9EB42049A2,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,C23C0B1F322D,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,A8EFE979ED48,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,7B6C36175865,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,7CAB44EA4411,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,5B57B57380DD,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,2CBF105005FB,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,40D62A53E424,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,DD1DDF39A73F,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,D0F65CB6383E,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,C70149375536,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,10AE0FD54254,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,F4CBBD6A5377,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,3DCCE44D7D3F,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,C41764170EE8,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,2A0F7D5943D8,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,87228CA28A85,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,2FCECDC4123F,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,AAC48F51A119,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,C263A4772D4F,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,37D1422D9674,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,CA1176D0EE22,PROF_D3AA,MON_39B9
Octubre,Derecho,0,Fundamentos de Economía,Búsqueda de Datos Macroeconómicos,2025,2025-10-01,2,2025-2,6463C4268503,PROF_D3AA,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,1741ED81254F,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,5CD3C93AC20A,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,7EE37C16AC6A,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,D609F627DF4A,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,4E9E3D3F070A,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,57E87B8569B8,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,CBB316CBBDA9,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,3B58B287E063,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,3813FEDC898C,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,CBA484F156DB,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,2D8F0BFBE741,PROF_AAE7,MON_39B9
Octubre,Economía,0,Macroeconomía II,Simulador Econland,2025,2025-10-01,2,2025-2,BE17C473E047,PROF_AAE7,MON_39B9
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,B28DBE98D318,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,6DEA2F19F247,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,FD8A6BCFECB1,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,DB42CC604324,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,6DD80F7074A5,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,5F6F8107E8C4,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,AA9B21F62294,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,EF68ED940727,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,A4B33004412C,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,A3D05B72F27E,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,92E90CC4B398,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,2B47836D7ABD,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,1357D0CB0E82,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,9E79601ADCE7,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,6ADF59B29A44,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,EA36F853457E,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,1AC57F519F01,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,0BD03B330A02,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,BA33B82BB4C5,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,13147BB34661,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Economía para un Mundo Mejor,Capacitación Tableau,2025,2025-10-01,2,2025-2,6AF09DAA413E,PROF_96AD,MON_21AF
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,BD79B23AA39B,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,D32E54F35934,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,10D93157A0A1,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,829DC088BF03,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,8243A9290CEA,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,FF2CBF1FA22B,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,435C1265B47F,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,8A991FCD8CE7,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,2377035E0AE0,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,3198A92F22FC,PROF_46E3,MON_28AB
Octubre,Pregrado,0,Introducción a la Ciencia Económica,Capacitación Tableau,2025,2025-10-01,2,2025-2,585DDFE775EF,PROF_46E3,MON_28AB
